# ip: 127.0.0.1
# remaining_time, autonomous_robot, alarm, robot_x, robot_y, robot_angle, trees_state, battery_level, temperature, water_level, ground_tank_water_level, leaks_number, used_keys, clicks 
600, 0, '-1', -0.000004001497018180089, -0.00000487732540932484, 0.00016373794642277062, 'false,false,false,false,false,false,false,false,false', 100, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', '-1', '-1'
599, 0, '-1', -0.000003386924618098419, -0.0000051061460908385925, 0.00016726630565244704, 'false,false,false,false,false,false,false,false,false', 100, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', '-1', '-1'
598, 0, '-1', -0.0000030974420042184647, -0.000005227828751230845, 0.00016911503917071968, 'false,false,false,false,false,false,false,false,false', 99, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'right,right,right', '-1'
597, 0, '-1', -0.0002719837357290089, -0.0007669060141779482, -0.432106614112854, 'false,false,false,false,false,false,false,false,true', 99, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right', '-1'
596, 0, '-1', -0.0002908494498115033, -0.0013664260040968657, -0.9542228579521179, 'false,false,false,false,false,false,false,false,true', 98, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right,right', '-1'
595, 0, '-1', -0.0003959622699767351, -0.001323831849731505, -1.3771127462387085, 'false,false,false,false,false,false,false,false,true', 98, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'right,right,right,right,right,right,right,right,right,right,right,right,right,front,front,front,front', '-1'
594, 0, '-1', 0.34434863924980164, -2.511598587036133, -1.4346165657043457, 'false,false,false,false,false,false,false,false,true', 97, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'front,front,front,front,front,right,right,right,right,right,right,right,right,right,right,right', '-1'
593, 0, '-1', 0.37531283497810364, -3.78879976272583, -1.7350906133651733, 'false,false,false,false,false,false,false,false,true', 97, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'right,right,front,front,front', '-1'
592, 0, '-1', -0.09614217281341553, -6.618288516998291, -1.735074520111084, 'false,false,false,false,false,false,false,false,true', 96, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'front,front,left,front', '-1'
591, 0, '-1', -0.1055888906121254, -8.185460090637207, -1.498224139213562, 'false,false,true,false,false,false,false,false,true', 96, 50, 50, 50, 'false,false,false,false,false,false,false,false,false', 'front,front', '-1'
590, 1, '-1', 0.0435066856443882, -10.27480411529541, -1.495692491531372, 'false,false,true,false,false,false,false,false,true', 95, 50, 60, 40, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
589, 1, '-1', 0.0435066856443882, -10.27480411529541, -1.495692491531372, 'false,false,true,false,false,false,false,false,true', 95, 50, 80, 19.444444444444436, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
588, 1, '7', 0.042348463088274, -10.272554397583008, -1.9273594617843628, 'false,false,true,false,false,false,false,false,true', 94, 50, 90, 8.888888888888882, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
587, 1, '-1', 0.04243624955415726, -10.268828392028809, -2.416536331176758, 'false,false,true,false,false,false,false,false,true', 94, 50, 90, 8.333333333333329, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
586, 1, '-1', -0.3232192099094391, -10.417675018310547, -2.7678282260894775, 'false,false,true,false,false,false,false,false,true', 93, 50, 90, 7.777777777777775, 'false,false,false,false,true,false,false,false,false', '-1', 'removeAlarm'
585, 1, '-1', -1.8808543682098389, -11.016695022583008, -2.7762155532836914, 'false,false,true,false,false,false,false,false,true', 93, 50, 90, 7.222222222222221, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
584, 1, '-1', -3.4401495456695557, -11.611417770385742, -2.778486490249634, 'false,false,true,false,false,false,false,false,true', 92, 50, 90, 6.666666666666668, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
583, 1, '-1', -4.972840785980225, -12.196496963500977, -2.777172803878784, 'false,false,true,false,false,false,false,false,true', 92, 50, 90, 6.111111111111114, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
582, 1, '-1', -6.532923698425293, -12.789031982421875, -2.7818944454193115, 'false,false,true,false,true,false,false,false,true', 91, 50, 90, 5.555555555555561, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
581, 1, '-1', -8.121748924255371, -13.383514404296875, -2.788642644882202, 'false,false,true,false,true,false,false,false,true', 91, 50, 90, 5.000000000000007, 'false,false,false,false,true,false,false,false,false', '-1', '-1'
580, 1, '-1', -9.688055038452148, -13.959001541137695, -2.793459177017212, 'false,false,true,false,true,false,false,false,true', 90, 50, 90, 4.4444444444444535, 'false,false,false,false,true,true,false,false,false', '-1', '-1'
579, 1, '-1', -11.258573532104492, -14.522464752197266, -2.801710367202759, 'false,false,true,false,true,false,false,false,true', 90, 50, 90, 3.333333333333342, 'false,false,false,false,true,true,false,false,false', '-1', '-1'
578, 1, '-1', -12.659621238708496, -15.012833595275879, -2.808274507522583, 'false,false,true,false,true,false,false,false,true', 89, 50, 90, 2.2222222222222303, 'false,false,false,false,true,true,false,false,false', '-1', 'wrench'
577, 1, '-1', -13.677862167358398, -15.357192039489746, -2.823279619216919, 'false,false,true,false,true,false,false,false,true', 89, 50, 90, 1.4444444444444522, 'false,false,false,false,false,false,false,false,false', '-1', 'clickLeak4,wrench,clickLeak5'
576, 1, '-1', -14.483362197875977, -15.620382308959961, -2.8323657512664795, 'true,false,true,false,true,false,false,false,false', 88, 50, 80, 1.4444444444444522, 'false,false,false,false,false,false,false,false,false', '-1', '-1'
575, 1, '-1', -15.033623695373535, -15.792923927307129, -2.8457553386688232, 'true,false,true,false,true,false,false,false,false', 88, 50, 80, 1.4444444444444522, 'true,false,false,false,false,false,false,false,false', '-1', '-1'
574, 1, '-1', -12.905409812927246, -15.140955924987793, -2.8441176414489746, 'true,false,true,false,true,false,false,false,false', 87, 50, 80, 0.8888888888888964, 'true,false,false,false,false,false,false,false,false', '-1', '-1'
573, 1, '-1', -12.905409812927246, -15.140955924987793, -2.8441176414489746, 'true,false,true,false,true,false,false,false,false', 87, 50, 80, 0.8888888888888964, 'true,false,false,false,false,false,false,false,false', '-1', '-1'
572, 1, '-1', -12.756509780883789, -15.094447135925293, 3.029177188873291, 'true,false,true,false,true,false,false,false,false', 86, 50, 80, 0.8888888888888964, 'true,false,false,false,false,false,false,false,false', '-1', '-1'
571, 1, '-1', -12.75982666015625, -15.091514587402344, 2.4930810928344727, 'true,false,true,false,true,false,false,false,false', 86, 50, 80, 0.8888888888888964, 'true,false,false,false,false,false,false,false,false', '-1', '-1'
570, 1, '-1', -12.76010513305664, -15.089790344238281, 1.9695311784744263, 'true,false,true,false,true,false,false,false,false', 85, 50, 80, 0.8888888888888964, 'true,true,false,false,false,false,false,false,false', '-1', '-1'
569, 1, '-1', -12.761163711547852, -15.08879566192627, 1.458085060119629, 'true,false,true,false,true,false,false,false,false', 85, 50, 80, 0.8888888888888964, 'true,true,false,false,false,false,false,false,false', '-1', '-1'
568, 1, '-1', -12.536320686340332, -14.518705368041992, 1.1688305139541626, 'true,false,true,false,true,false,false,false,false', 84, 50, 80, 0.8888888888888964, 'true,true,false,false,false,false,false,false,false', '-1', '-1'
